asktime,ask,bidtime,bid
7/14/2017 15:58,47.88,7/14/2017 15:58,47.86
7/14/2017 15:58,47.89,7/14/2017 15:58,47.87
7/14/2017 15:58,47.9,7/14/2017 15:58,47.88
7/14/2017 15:58,47.91,7/14/2017 15:58,47.89
7/14/2017 15:58,47.92,7/14/2017 15:58,47.9
7/14/2017 15:58,47.91,7/14/2017 15:58,47.89
7/14/2017 15:57,47.92,7/14/2017 15:57,47.9
7/14/2017 15:57,47.91,7/14/2017 15:57,47.89
7/14/2017 15:57,47.92,7/14/2017 15:57,47.9
7/14/2017 15:57,47.93,7/14/2017 15:57,47.91
7/14/2017 15:57,47.92,7/14/2017 15:57,47.9
7/14/2017 15:57,47.93,7/14/2017 15:57,47.91
7/14/2017 15:57,47.92,7/14/2017 15:57,47.9
7/14/2017 15:57,47.93,7/14/2017 15:57,47.91
7/14/2017 15:57,47.92,7/14/2017 15:57,47.9
7/14/2017 15:57,47.91,7/14/2017 15:57,47.89
7/14/2017 15:57,47.9,7/14/2017 15:57,47.88
7/14/2017 15:57,47.91,7/14/2017 15:57,47.89
7/14/2017 15:57,47.92,7/14/2017 15:57,47.9
7/14/2017 15:57,47.93,7/14/2017 15:57,47.91
7/14/2017 15:57,47.92,7/14/2017 15:57,47.9
7/14/2017 15:57,47.94,7/14/2017 15:57,47.92
7/14/2017 15:57,47.93,7/14/2017 15:57,47.91
7/14/2017 15:57,47.94,7/14/2017 15:57,47.92
7/14/2017 15:57,47.93,7/14/2017 15:57,47.91
7/14/2017 15:57,47.92,7/14/2017 15:57,47.9
7/14/2017 15:57,47.93,7/14/2017 15:57,47.91
7/14/2017 15:57,47.94,7/14/2017 15:57,47.92
7/14/2017 15:56,47.95,7/14/2017 15:56,47.93
7/14/2017 15:56,47.94,7/14/2017 15:56,47.92
7/14/2017 15:56,47.93,7/14/2017 15:56,47.91
7/14/2017 15:56,47.92,7/14/2017 15:56,47.9
7/14/2017 15:56,47.93,7/14/2017 15:56,47.91
7/14/2017 15:56,47.94,7/14/2017 15:56,47.92
7/14/2017 15:56,47.93,7/14/2017 15:56,47.91
7/14/2017 15:56,47.92,7/14/2017 15:56,47.9
7/14/2017 15:55,47.93,7/14/2017 15:55,47.91
7/14/2017 15:55,47.94,7/14/2017 15:55,47.92
7/14/2017 15:55,47.95,7/14/2017 15:55,47.93
7/14/2017 15:55,47.94,7/14/2017 15:55,47.92
7/14/2017 15:55,47.93,7/14/2017 15:55,47.91
7/14/2017 15:55,47.92,7/14/2017 15:55,47.9
7/14/2017 15:55,47.91,7/14/2017 15:55,47.89
7/14/2017 15:55,47.9,7/14/2017 15:55,47.88
7/14/2017 15:55,47.91,7/14/2017 15:55,47.89
7/14/2017 15:55,47.92,7/14/2017 15:55,47.9
7/14/2017 15:55,47.93,7/14/2017 15:55,47.91
7/14/2017 15:55,47.92,7/14/2017 15:55,47.9
7/14/2017 15:55,47.91,7/14/2017 15:55,47.89
7/14/2017 15:55,47.9,7/14/2017 15:55,47.88
7/14/2017 15:55,47.89,7/14/2017 15:55,47.87
7/14/2017 15:54,47.9,7/14/2017 15:54,47.88
7/14/2017 15:54,47.91,7/14/2017 15:54,47.89
7/14/2017 15:54,47.88,7/14/2017 15:54,47.86
7/14/2017 15:54,47.9,7/14/2017 15:54,47.88
7/14/2017 15:54,47.89,7/14/2017 15:54,47.87
7/14/2017 15:54,47.9,7/14/2017 15:54,47.88
7/14/2017 15:54,47.92,7/14/2017 15:54,47.9
7/14/2017 15:54,47.9,7/14/2017 15:54,47.88
7/14/2017 15:54,47.91,7/14/2017 15:54,47.89
7/14/2017 15:54,47.92,7/14/2017 15:54,47.9
7/14/2017 15:54,47.95,7/14/2017 15:54,47.93
7/14/2017 15:54,47.94,7/14/2017 15:54,47.92
7/14/2017 15:54,47.95,7/14/2017 15:54,47.93
7/14/2017 15:54,47.94,7/14/2017 15:54,47.92
7/14/2017 15:54,47.93,7/14/2017 15:54,47.91
7/14/2017 15:54,47.92,7/14/2017 15:54,47.9
7/14/2017 15:54,47.9,7/14/2017 15:54,47.88
7/14/2017 15:54,47.91,7/14/2017 15:54,47.89
7/14/2017 15:54,47.92,7/14/2017 15:54,47.9
7/14/2017 15:54,47.94,7/14/2017 15:54,47.92
7/14/2017 15:54,47.95,7/14/2017 15:54,47.93
7/14/2017 15:54,47.96,7/14/2017 15:54,47.94
7/14/2017 15:54,47.97,7/14/2017 15:54,47.95
7/14/2017 15:54,47.98,7/14/2017 15:54,47.96
7/14/2017 15:53,47.99,7/14/2017 15:53,47.97
7/14/2017 15:53,48.01,7/14/2017 15:53,47.99
7/14/2017 15:53,48,7/14/2017 15:53,47.98
7/14/2017 15:53,48.01,7/14/2017 15:53,47.99
7/14/2017 15:53,48.02,7/14/2017 15:53,48
7/14/2017 15:53,48.01,7/14/2017 15:53,47.99
7/14/2017 15:53,48.02,7/14/2017 15:53,48
7/14/2017 15:53,48.04,7/14/2017 15:53,48.02
7/14/2017 15:53,48.03,7/14/2017 15:53,48.01
7/14/2017 15:53,48.02,7/14/2017 15:53,48
7/14/2017 15:52,48.03,7/14/2017 15:52,48.01
7/14/2017 15:52,48.02,7/14/2017 15:52,48
7/14/2017 15:52,48.03,7/14/2017 15:52,48.01
7/14/2017 15:52,48.02,7/14/2017 15:52,48
7/14/2017 15:52,48.01,7/14/2017 15:52,47.99
7/14/2017 15:52,48.03,7/14/2017 15:52,48.01
7/14/2017 15:51,48.02,7/14/2017 15:51,48
7/14/2017 15:51,48.03,7/14/2017 15:51,48.01
7/14/2017 15:51,48.02,7/14/2017 15:51,48
7/14/2017 15:51,48.03,7/14/2017 15:51,48.01
7/14/2017 15:51,48.04,7/14/2017 15:51,48.02
7/14/2017 15:51,48.03,7/14/2017 15:51,48.01
7/14/2017 15:51,48.02,7/14/2017 15:51,48
7/14/2017 15:51,48.01,7/14/2017 15:51,47.99
7/14/2017 15:51,48.02,7/14/2017 15:51,48
7/14/2017 15:51,48.03,7/14/2017 15:51,48.01
7/14/2017 15:50,48.04,7/14/2017 15:50,48.02
7/14/2017 15:50,48.03,7/14/2017 15:50,48.01
7/14/2017 15:50,48.02,7/14/2017 15:50,48
7/14/2017 15:50,48.03,7/14/2017 15:50,48.01
7/14/2017 15:50,48.04,7/14/2017 15:50,48.02
7/14/2017 15:50,48.03,7/14/2017 15:50,48.01
7/14/2017 15:49,48.04,7/14/2017 15:49,48.02
7/14/2017 15:49,48.03,7/14/2017 15:49,48.01
7/14/2017 15:49,48.04,7/14/2017 15:49,48.02
7/14/2017 15:49,48.06,7/14/2017 15:49,48.04
7/14/2017 15:49,48.04,7/14/2017 15:49,48.02
7/14/2017 15:49,48.05,7/14/2017 15:49,48.03
7/14/2017 15:49,48.07,7/14/2017 15:49,48.05
7/14/2017 15:49,48.08,7/14/2017 15:49,48.06
7/14/2017 15:49,48.07,7/14/2017 15:49,48.05
7/14/2017 15:49,48.06,7/14/2017 15:49,48.04
7/14/2017 15:49,48.05,7/14/2017 15:49,48.03
7/14/2017 15:49,48.04,7/14/2017 15:49,48.02
7/14/2017 15:49,48.03,7/14/2017 15:49,48.01
7/14/2017 15:48,48.04,7/14/2017 15:48,48.02
7/14/2017 15:48,48.03,7/14/2017 15:48,48.01
7/14/2017 15:48,48.04,7/14/2017 15:48,48.02
7/14/2017 15:48,48.03,7/14/2017 15:48,48.01
7/14/2017 15:48,48.02,7/14/2017 15:48,48
7/14/2017 15:48,48.03,7/14/2017 15:48,48.01
7/14/2017 15:48,48.04,7/14/2017 15:48,48.02
7/14/2017 15:48,48.03,7/14/2017 15:48,48.01
7/14/2017 15:48,48.02,7/14/2017 15:48,48
7/14/2017 15:48,48.01,7/14/2017 15:48,47.99
7/14/2017 15:48,48,7/14/2017 15:48,47.98
7/14/2017 15:48,47.99,7/14/2017 15:48,47.97
7/14/2017 15:48,47.98,7/14/2017 15:48,47.96
7/14/2017 15:48,47.99,7/14/2017 15:48,47.97
7/14/2017 15:47,48,7/14/2017 15:47,47.98
7/14/2017 15:47,48.01,7/14/2017 15:47,47.99
7/14/2017 15:47,48.02,7/14/2017 15:47,48
7/14/2017 15:47,48.01,7/14/2017 15:47,47.99
7/14/2017 15:47,48,7/14/2017 15:47,47.98
7/14/2017 15:47,48.01,7/14/2017 15:47,47.99
7/14/2017 15:47,48.02,7/14/2017 15:47,48
7/14/2017 15:47,48.03,7/14/2017 15:47,48.01
7/14/2017 15:47,48.02,7/14/2017 15:47,48
7/14/2017 15:47,48.03,7/14/2017 15:47,48.01
7/14/2017 15:47,48.05,7/14/2017 15:47,48.03
7/14/2017 15:47,48.04,7/14/2017 15:47,48.02
7/14/2017 15:47,48.05,7/14/2017 15:47,48.03
7/14/2017 15:47,48.06,7/14/2017 15:47,48.04
7/14/2017 15:47,48.07,7/14/2017 15:47,48.05
7/14/2017 15:47,48.06,7/14/2017 15:47,48.04
7/14/2017 15:47,48.07,7/14/2017 15:47,48.05
7/14/2017 15:47,48.08,7/14/2017 15:47,48.06
7/14/2017 15:47,48.09,7/14/2017 15:47,48.07
7/14/2017 15:47,48.07,7/14/2017 15:47,48.05
7/14/2017 15:47,48.08,7/14/2017 15:47,48.06
7/14/2017 15:47,48.09,7/14/2017 15:47,48.07
7/14/2017 15:47,48.1,7/14/2017 15:47,48.08
7/14/2017 15:47,48.09,7/14/2017 15:47,48.07
7/14/2017 15:47,48.1,7/14/2017 15:47,48.08
7/14/2017 15:46,48.11,7/14/2017 15:46,48.09
7/14/2017 15:46,48.12,7/14/2017 15:46,48.1
7/14/2017 15:46,48.13,7/14/2017 15:46,48.11
7/14/2017 15:46,48.14,7/14/2017 15:46,48.12
7/14/2017 15:46,48.15,7/14/2017 15:46,48.13
7/14/2017 15:46,48.16,7/14/2017 15:46,48.14
7/14/2017 15:46,48.15,7/14/2017 15:46,48.13
7/14/2017 15:46,48.16,7/14/2017 15:46,48.14
7/14/2017 15:46,48.17,7/14/2017 15:46,48.15
7/14/2017 15:46,48.18,7/14/2017 15:46,48.16
7/14/2017 15:46,48.17,7/14/2017 15:46,48.15
7/14/2017 15:46,48.18,7/14/2017 15:46,48.16
7/14/2017 15:46,48.17,7/14/2017 15:46,48.15
7/14/2017 15:46,48.18,7/14/2017 15:46,48.16
7/14/2017 15:46,48.19,7/14/2017 15:46,48.17
7/14/2017 15:46,48.2,7/14/2017 15:46,48.18
7/14/2017 15:45,48.19,7/14/2017 15:45,48.17
7/14/2017 15:45,48.2,7/14/2017 15:45,48.18
7/14/2017 15:45,48.19,7/14/2017 15:45,48.17
7/14/2017 15:45,48.18,7/14/2017 15:45,48.16
7/14/2017 15:45,48.19,7/14/2017 15:45,48.17
7/14/2017 15:45,48.17,7/14/2017 15:45,48.15
7/14/2017 15:45,48.16,7/14/2017 15:45,48.14
7/14/2017 15:45,48.14,7/14/2017 15:45,48.12
7/14/2017 15:44,48.13,7/14/2017 15:44,48.11
7/14/2017 15:44,48.14,7/14/2017 15:44,48.12
7/14/2017 15:44,48.13,7/14/2017 15:44,48.11
7/14/2017 15:44,48.14,7/14/2017 15:44,48.12
7/14/2017 15:44,48.13,7/14/2017 15:44,48.11
7/14/2017 15:44,48.14,7/14/2017 15:44,48.12
7/14/2017 15:44,48.15,7/14/2017 15:44,48.13
7/14/2017 15:44,48.13,7/14/2017 15:44,48.11
7/14/2017 15:44,48.14,7/14/2017 15:44,48.12
7/14/2017 15:44,48.12,7/14/2017 15:44,48.1
7/14/2017 15:43,48.13,7/14/2017 15:43,48.11
7/14/2017 15:43,48.12,7/14/2017 15:43,48.1
7/14/2017 15:43,48.11,7/14/2017 15:43,48.09
7/14/2017 15:43,48.12,7/14/2017 15:43,48.1
7/14/2017 15:43,48.13,7/14/2017 15:43,48.11
7/14/2017 15:43,48.12,7/14/2017 15:43,48.1
7/14/2017 15:43,48.11,7/14/2017 15:43,48.09
7/14/2017 15:43,48.1,7/14/2017 15:43,48.08
7/14/2017 15:42,48.09,7/14/2017 15:42,48.07
7/14/2017 15:42,48.1,7/14/2017 15:42,48.08
7/14/2017 15:42,48.11,7/14/2017 15:42,48.09
7/14/2017 15:42,48.12,7/14/2017 15:42,48.1
7/14/2017 15:42,48.13,7/14/2017 15:42,48.11
7/14/2017 15:42,48.11,7/14/2017 15:42,48.09
7/14/2017 15:42,48.1,7/14/2017 15:42,48.08
7/14/2017 15:42,48.11,7/14/2017 15:42,48.09
7/14/2017 15:42,48.1,7/14/2017 15:42,48.08
7/14/2017 15:42,48.09,7/14/2017 15:42,48.07
7/14/2017 15:42,48.1,7/14/2017 15:42,48.08
7/14/2017 15:41,48.11,7/14/2017 15:41,48.09
7/14/2017 15:41,48.12,7/14/2017 15:41,48.1
7/14/2017 15:41,48.11,7/14/2017 15:41,48.09
7/14/2017 15:41,48.1,7/14/2017 15:41,48.08
7/14/2017 15:41,48.09,7/14/2017 15:41,48.07
7/14/2017 15:41,48.1,7/14/2017 15:41,48.08
7/14/2017 15:41,48.11,7/14/2017 15:41,48.09
7/14/2017 15:41,48.09,7/14/2017 15:41,48.07
7/14/2017 15:41,48.1,7/14/2017 15:41,48.08
7/14/2017 15:40,48.09,7/14/2017 15:40,48.07
7/14/2017 15:40,48.11,7/14/2017 15:40,48.09
7/14/2017 15:40,48.1,7/14/2017 15:40,48.08
7/14/2017 15:40,48.09,7/14/2017 15:40,48.07
7/14/2017 15:40,48.08,7/14/2017 15:40,48.06
7/14/2017 15:40,48.07,7/14/2017 15:40,48.05
7/14/2017 15:40,48.06,7/14/2017 15:40,48.04
7/14/2017 15:40,48.07,7/14/2017 15:40,48.05
7/14/2017 15:40,48.08,7/14/2017 15:40,48.06
7/14/2017 15:40,48.09,7/14/2017 15:40,48.07
7/14/2017 15:40,48.1,7/14/2017 15:40,48.08
7/14/2017 15:40,48.11,7/14/2017 15:40,48.09
7/14/2017 15:40,48.1,7/14/2017 15:40,48.08
7/14/2017 15:40,48.09,7/14/2017 15:40,48.07
7/14/2017 15:39,48.07,7/14/2017 15:39,48.05
7/14/2017 15:39,48.08,7/14/2017 15:39,48.06
7/14/2017 15:39,48.09,7/14/2017 15:39,48.07
7/14/2017 15:39,48.08,7/14/2017 15:39,48.06
7/14/2017 15:39,48.09,7/14/2017 15:39,48.07
7/14/2017 15:39,48.1,7/14/2017 15:39,48.08
7/14/2017 15:39,48.11,7/14/2017 15:39,48.09
7/14/2017 15:39,48.1,7/14/2017 15:39,48.08
7/14/2017 15:39,48.09,7/14/2017 15:39,48.07
7/14/2017 15:38,48.08,7/14/2017 15:38,48.06
7/14/2017 15:38,48.09,7/14/2017 15:38,48.07
7/14/2017 15:38,48.1,7/14/2017 15:38,48.08
7/14/2017 15:38,48.11,7/14/2017 15:38,48.09
7/14/2017 15:38,48.12,7/14/2017 15:38,48.1
7/14/2017 15:38,48.11,7/14/2017 15:38,48.09
7/14/2017 15:38,48.12,7/14/2017 15:38,48.1
7/14/2017 15:38,48.11,7/14/2017 15:38,48.09
7/14/2017 15:38,48.1,7/14/2017 15:38,48.08
7/14/2017 15:38,48.11,7/14/2017 15:38,48.09
7/14/2017 15:38,48.08,7/14/2017 15:38,48.06
7/14/2017 15:38,48.06,7/14/2017 15:38,48.04
7/14/2017 15:38,48.08,7/14/2017 15:38,48.06
7/14/2017 15:38,48.05,7/14/2017 15:38,48.03
7/14/2017 15:38,48.06,7/14/2017 15:38,48.04
7/14/2017 15:38,48.05,7/14/2017 15:38,48.03
7/14/2017 15:38,48.06,7/14/2017 15:38,48.04
7/14/2017 15:38,48.05,7/14/2017 15:38,48.03
7/14/2017 15:38,48.07,7/14/2017 15:38,48.05
7/14/2017 15:38,48.08,7/14/2017 15:38,48.06
7/14/2017 15:38,48.09,7/14/2017 15:38,48.07
7/14/2017 15:38,48.1,7/14/2017 15:38,48.08
7/14/2017 15:38,48.11,7/14/2017 15:38,48.09
7/14/2017 15:38,48.12,7/14/2017 15:38,48.1
7/14/2017 15:37,48.13,7/14/2017 15:37,48.11
7/14/2017 15:37,48.14,7/14/2017 15:37,48.12
7/14/2017 15:37,48.15,7/14/2017 15:37,48.13
7/14/2017 15:37,48.14,7/14/2017 15:37,48.12
7/14/2017 15:37,48.13,7/14/2017 15:37,48.11
7/14/2017 15:37,48.12,7/14/2017 15:37,48.1
7/14/2017 15:37,48.14,7/14/2017 15:37,48.12
7/14/2017 15:37,48.15,7/14/2017 15:37,48.13
7/14/2017 15:36,48.14,7/14/2017 15:36,48.12
7/14/2017 15:36,48.13,7/14/2017 15:36,48.11
7/14/2017 15:36,48.14,7/14/2017 15:36,48.12
7/14/2017 15:36,48.15,7/14/2017 15:36,48.13
7/14/2017 15:36,48.14,7/14/2017 15:36,48.12
7/14/2017 15:36,48.15,7/14/2017 15:36,48.13
7/14/2017 15:36,48.16,7/14/2017 15:36,48.14
7/14/2017 15:36,48.15,7/14/2017 15:36,48.13
7/14/2017 15:35,48.16,7/14/2017 15:35,48.14
7/14/2017 15:35,48.15,7/14/2017 15:35,48.13
7/14/2017 15:35,48.14,7/14/2017 15:35,48.12
7/14/2017 15:35,48.15,7/14/2017 15:35,48.13
7/14/2017 15:35,48.16,7/14/2017 15:35,48.14
7/14/2017 15:35,48.17,7/14/2017 15:35,48.15
7/14/2017 15:35,48.18,7/14/2017 15:35,48.16
7/14/2017 15:35,48.17,7/14/2017 15:35,48.15
7/14/2017 15:35,48.16,7/14/2017 15:35,48.14
7/14/2017 15:35,48.15,7/14/2017 15:35,48.13
7/14/2017 15:35,48.16,7/14/2017 15:35,48.14
7/14/2017 15:35,48.14,7/14/2017 15:35,48.12
7/14/2017 15:35,48.16,7/14/2017 15:35,48.14
7/14/2017 15:35,48.15,7/14/2017 15:35,48.13
7/14/2017 15:35,48.14,7/14/2017 15:35,48.12
7/14/2017 15:34,48.13,7/14/2017 15:34,48.11
7/14/2017 15:34,48.14,7/14/2017 15:34,48.12
7/14/2017 15:34,48.13,7/14/2017 15:34,48.11
7/14/2017 15:34,48.14,7/14/2017 15:34,48.12
7/14/2017 15:34,48.13,7/14/2017 15:34,48.11
7/14/2017 15:34,48.14,7/14/2017 15:34,48.12
7/14/2017 15:34,48.15,7/14/2017 15:34,48.13
7/14/2017 15:34,48.14,7/14/2017 15:34,48.12
7/14/2017 15:34,48.15,7/14/2017 15:34,48.13
7/14/2017 15:34,48.14,7/14/2017 15:34,48.12
7/14/2017 15:33,48.13,7/14/2017 15:33,48.11
7/14/2017 15:33,48.14,7/14/2017 15:33,48.12
7/14/2017 15:33,48.13,7/14/2017 15:33,48.11
7/14/2017 15:33,48.12,7/14/2017 15:33,48.1
7/14/2017 15:33,48.13,7/14/2017 15:33,48.11
7/14/2017 15:33,48.14,7/14/2017 15:33,48.12
7/14/2017 15:33,48.13,7/14/2017 15:33,48.11
7/14/2017 15:33,48.14,7/14/2017 15:33,48.12
7/14/2017 15:33,48.15,7/14/2017 15:33,48.13
7/14/2017 15:33,48.16,7/14/2017 15:33,48.14
7/14/2017 15:33,48.17,7/14/2017 15:33,48.15
7/14/2017 15:33,48.16,7/14/2017 15:33,48.14
7/14/2017 15:33,48.15,7/14/2017 15:33,48.13
7/14/2017 15:33,48.14,7/14/2017 15:33,48.12
7/14/2017 15:33,48.13,7/14/2017 15:33,48.11
7/14/2017 15:33,48.11,7/14/2017 15:33,48.09
7/14/2017 15:33,48.12,7/14/2017 15:33,48.1
7/14/2017 15:33,48.11,7/14/2017 15:33,48.09
7/14/2017 15:33,48.1,7/14/2017 15:33,48.08
7/14/2017 15:33,48.11,7/14/2017 15:33,48.09
7/14/2017 15:32,48.12,7/14/2017 15:32,48.1
7/14/2017 15:32,48.13,7/14/2017 15:32,48.11
7/14/2017 15:32,48.14,7/14/2017 15:32,48.12
7/14/2017 15:32,48.15,7/14/2017 15:32,48.13
7/14/2017 15:32,48.14,7/14/2017 15:32,48.12
7/14/2017 15:32,48.15,7/14/2017 15:32,48.13
7/14/2017 15:32,48.16,7/14/2017 15:32,48.14
7/14/2017 15:32,48.17,7/14/2017 15:32,48.15
7/14/2017 15:32,48.18,7/14/2017 15:32,48.16
7/14/2017 15:32,48.17,7/14/2017 15:32,48.15
7/14/2017 15:32,48.18,7/14/2017 15:32,48.16
7/14/2017 15:32,48.19,7/14/2017 15:32,48.17
7/14/2017 15:32,48.2,7/14/2017 15:32,48.18
7/14/2017 15:32,48.21,7/14/2017 15:32,48.19
7/14/2017 15:32,48.2,7/14/2017 15:32,48.18
7/14/2017 15:31,48.21,7/14/2017 15:31,48.19
7/14/2017 15:31,48.2,7/14/2017 15:31,48.18
7/14/2017 15:31,48.21,7/14/2017 15:31,48.19
7/14/2017 15:31,48.2,7/14/2017 15:31,48.18
7/14/2017 15:31,48.21,7/14/2017 15:31,48.19
7/14/2017 15:31,48.2,7/14/2017 15:31,48.18
7/14/2017 15:31,48.21,7/14/2017 15:31,48.19
7/14/2017 15:31,48.2,7/14/2017 15:31,48.18
7/14/2017 15:31,48.19,7/14/2017 15:31,48.17
7/14/2017 15:31,48.2,7/14/2017 15:31,48.18
7/14/2017 15:30,48.21,7/14/2017 15:30,48.19
7/14/2017 15:30,48.22,7/14/2017 15:30,48.2
7/14/2017 15:30,48.21,7/14/2017 15:30,48.19
7/14/2017 15:30,48.22,7/14/2017 15:30,48.2
7/14/2017 15:30,48.21,7/14/2017 15:30,48.19
7/14/2017 15:30,48.2,7/14/2017 15:30,48.18
7/14/2017 15:30,48.21,7/14/2017 15:30,48.19
7/14/2017 15:30,48.22,7/14/2017 15:30,48.2
7/14/2017 15:30,48.23,7/14/2017 15:30,48.21
7/14/2017 15:30,48.24,7/14/2017 15:30,48.22
7/14/2017 15:30,48.23,7/14/2017 15:30,48.21
7/14/2017 15:29,48.22,7/14/2017 15:29,48.2
7/14/2017 15:29,48.23,7/14/2017 15:29,48.21
7/14/2017 15:29,48.22,7/14/2017 15:29,48.2
7/14/2017 15:29,48.23,7/14/2017 15:29,48.21
7/14/2017 15:29,48.22,7/14/2017 15:29,48.2
7/14/2017 15:29,48.23,7/14/2017 15:29,48.21
7/14/2017 15:29,48.24,7/14/2017 15:29,48.22
7/14/2017 15:29,48.23,7/14/2017 15:29,48.21
7/14/2017 15:29,48.22,7/14/2017 15:29,48.2
7/14/2017 15:29,48.21,7/14/2017 15:29,48.19
7/14/2017 15:29,48.23,7/14/2017 15:29,48.21
7/14/2017 15:28,48.24,7/14/2017 15:28,48.22
7/14/2017 15:28,48.25,7/14/2017 15:28,48.23
7/14/2017 15:28,48.24,7/14/2017 15:28,48.22
7/14/2017 15:28,48.25,7/14/2017 15:28,48.23
7/14/2017 15:28,48.26,7/14/2017 15:28,48.24
7/14/2017 15:28,48.25,7/14/2017 15:28,48.23
7/14/2017 15:28,48.24,7/14/2017 15:28,48.22
7/14/2017 15:28,48.23,7/14/2017 15:28,48.21
7/14/2017 15:28,48.21,7/14/2017 15:28,48.19
7/14/2017 15:28,48.2,7/14/2017 15:28,48.18
7/14/2017 15:28,48.22,7/14/2017 15:28,48.2
7/14/2017 15:28,48.23,7/14/2017 15:28,48.21
7/14/2017 15:28,48.24,7/14/2017 15:28,48.22
7/14/2017 15:28,48.23,7/14/2017 15:28,48.21
7/14/2017 15:28,48.24,7/14/2017 15:28,48.22
7/14/2017 15:27,48.25,7/14/2017 15:27,48.23
7/14/2017 15:27,48.23,7/14/2017 15:27,48.21
7/14/2017 15:27,48.24,7/14/2017 15:27,48.22
7/14/2017 15:27,48.25,7/14/2017 15:27,48.23
7/14/2017 15:27,48.24,7/14/2017 15:27,48.22
7/14/2017 15:27,48.25,7/14/2017 15:27,48.23
7/14/2017 15:27,48.28,7/14/2017 15:27,48.26
7/14/2017 15:27,48.29,7/14/2017 15:27,48.27
7/14/2017 15:27,48.28,7/14/2017 15:27,48.26
7/14/2017 15:26,48.29,7/14/2017 15:26,48.27
7/14/2017 15:26,48.28,7/14/2017 15:26,48.26
7/14/2017 15:26,48.27,7/14/2017 15:26,48.25
7/14/2017 15:26,48.28,7/14/2017 15:26,48.26
7/14/2017 15:26,48.27,7/14/2017 15:26,48.25
7/14/2017 15:26,48.25,7/14/2017 15:26,48.23
7/14/2017 15:26,48.26,7/14/2017 15:26,48.24
7/14/2017 15:26,48.25,7/14/2017 15:26,48.23
7/14/2017 15:26,48.26,7/14/2017 15:26,48.24
7/14/2017 15:26,48.27,7/14/2017 15:26,48.25
7/14/2017 15:26,48.28,7/14/2017 15:26,48.26
7/14/2017 15:26,48.27,7/14/2017 15:26,48.25
7/14/2017 15:26,48.28,7/14/2017 15:26,48.26
7/14/2017 15:26,48.29,7/14/2017 15:26,48.27
7/14/2017 15:25,48.31,7/14/2017 15:25,48.29
7/14/2017 15:25,48.32,7/14/2017 15:25,48.3
7/14/2017 15:25,48.34,7/14/2017 15:25,48.32
7/14/2017 15:25,48.31,7/14/2017 15:25,48.29
7/14/2017 15:25,48.32,7/14/2017 15:25,48.3
7/14/2017 15:25,48.33,7/14/2017 15:25,48.31
7/14/2017 15:25,48.31,7/14/2017 15:25,48.29
7/14/2017 15:25,48.3,7/14/2017 15:25,48.28
7/14/2017 15:25,48.29,7/14/2017 15:25,48.27
7/14/2017 15:25,48.28,7/14/2017 15:25,48.26
7/14/2017 15:25,48.29,7/14/2017 15:25,48.27
7/14/2017 15:25,48.28,7/14/2017 15:25,48.26
7/14/2017 15:25,48.27,7/14/2017 15:25,48.25
7/14/2017 15:25,48.26,7/14/2017 15:25,48.24
7/14/2017 15:25,48.25,7/14/2017 15:25,48.23
7/14/2017 15:25,48.24,7/14/2017 15:25,48.22
7/14/2017 15:25,48.23,7/14/2017 15:25,48.21
7/14/2017 15:24,48.24,7/14/2017 15:24,48.22
7/14/2017 15:24,48.23,7/14/2017 15:24,48.21
7/14/2017 15:24,48.24,7/14/2017 15:24,48.22
7/14/2017 15:24,48.25,7/14/2017 15:24,48.23
7/14/2017 15:24,48.24,7/14/2017 15:24,48.22
7/14/2017 15:24,48.25,7/14/2017 15:24,48.23
7/14/2017 15:24,48.26,7/14/2017 15:24,48.24
7/14/2017 15:23,48.25,7/14/2017 15:23,48.23
7/14/2017 15:23,48.24,7/14/2017 15:23,48.22
7/14/2017 15:23,48.25,7/14/2017 15:23,48.23
7/14/2017 15:23,48.23,7/14/2017 15:23,48.21
7/14/2017 15:23,48.24,7/14/2017 15:23,48.22
7/14/2017 15:23,48.25,7/14/2017 15:23,48.23
7/14/2017 15:23,48.24,7/14/2017 15:23,48.22
7/14/2017 15:23,48.23,7/14/2017 15:23,48.21
7/14/2017 15:23,48.22,7/14/2017 15:23,48.2
7/14/2017 15:23,48.23,7/14/2017 15:23,48.21
7/14/2017 15:23,48.22,7/14/2017 15:23,48.2
7/14/2017 15:23,48.24,7/14/2017 15:23,48.22
7/14/2017 15:23,48.25,7/14/2017 15:23,48.23
7/14/2017 15:23,48.26,7/14/2017 15:23,48.24
7/14/2017 15:23,48.27,7/14/2017 15:23,48.25
7/14/2017 15:22,48.28,7/14/2017 15:22,48.26
7/14/2017 15:22,48.27,7/14/2017 15:22,48.25
7/14/2017 15:22,48.26,7/14/2017 15:22,48.24
7/14/2017 15:22,48.25,7/14/2017 15:22,48.23
7/14/2017 15:22,48.24,7/14/2017 15:22,48.22
7/14/2017 15:22,48.26,7/14/2017 15:22,48.24
7/14/2017 15:22,48.27,7/14/2017 15:22,48.25
7/14/2017 15:22,48.26,7/14/2017 15:22,48.24
7/14/2017 15:22,48.27,7/14/2017 15:22,48.25
7/14/2017 15:22,48.28,7/14/2017 15:22,48.26
7/14/2017 15:22,48.27,7/14/2017 15:22,48.25
7/14/2017 15:22,48.28,7/14/2017 15:22,48.26
7/14/2017 15:22,48.29,7/14/2017 15:22,48.27
7/14/2017 15:22,48.28,7/14/2017 15:22,48.26
